src_owner,src_scope,src_macrophase,src_target,src_landingzone,src_securityzone,src_implementationzone,src_component,src_component_instance,src_container,src_hosting,src_endpoints,src_provider,src_securityarea,dst_owner,dst_scope,dst_macrophase,dst_target,dst_landingzone,dst_securityzone,dst_implementationzone,dst_component,dst_component_instance,dst_container,dst_hosting,dst_endpoints,dst_provider,dst_securityarea,svc_owner,svc_scope,svc_name,svc_protocol,svc_port,svc_justification,svc_securityarea,dep_owner,dep_scope,dep_name,dep_genericsource,dep_generictarget,dep_justification,dep_securityarea,security_status,rule,servicenow,
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, Legacy DC Erding, ENF - Erding, tnz, , ActiveDirectory, ActiveDirectory PRD Erding, False, False, 172.25.4.0/24 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (tcp 445), Tcp, 445, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM, True, False, , BackLog, True, Generic Infra rule Exception any component prd to ActiveDirectory ERD prd tcp, Generic Infra Rule 19-prd-prd-tcp, 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, DR in FRA, DR in FRA, app, , ActiveDirectory, ActiveDirectory DR, False, False, 172.31.66.66/32 172.31.66.67/32 172.31.66.68/32 172.31.66.69/32 172.31.66.70/32 172.31.66.71/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (udp), Udp, 53  88  123  389  464, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM (DR), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, DR in FRA, DR in FRA, app, , ActiveDirectory, ActiveDirectory DR, False, False, 172.31.66.66/32 172.31.66.67/32 172.31.66.68/32 172.31.66.69/32 172.31.66.70/32 172.31.66.71/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (tcp), Tcp, 25  53  88  135  464  636  3268  3269  5200-10200  16665-16667  24158, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM (DR), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, DR in FRA, DR in FRA, app, , ActiveDirectory, ActiveDirectory DR, False, False, 172.31.66.66/32 172.31.66.67/32 172.31.66.68/32 172.31.66.69/32 172.31.66.70/32 172.31.66.71/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (tcp 389), Tcp, 389, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM (DR), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, DR in FRA, DR in FRA, app, , ActiveDirectory, ActiveDirectory DR, False, False, 172.31.66.66/32 172.31.66.67/32 172.31.66.68/32 172.31.66.69/32 172.31.66.70/32 172.31.66.71/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (tcp 445), Tcp, 445, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM (DR), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, DR in FRA, DR in FRA, app, , ActiveDirectory, ActiveDirectory DR, False, False, 172.31.66.66/32 172.31.66.67/32 172.31.66.68/32 172.31.66.69/32 172.31.66.70/32 172.31.66.71/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (udp), Udp, 53  88  123  389  464, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM (DR), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, DR in FRA, DR in FRA, app, , ActiveDirectory, ActiveDirectory DR, False, False, 172.31.66.66/32 172.31.66.67/32 172.31.66.68/32 172.31.66.69/32 172.31.66.70/32 172.31.66.71/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (tcp), Tcp, 25  53  88  135  464  636  3268  3269  5200-10200  16665-16667  24158, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM (DR), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, DR in FRA, DR in FRA, app, , ActiveDirectory, ActiveDirectory DR, False, False, 172.31.66.66/32 172.31.66.67/32 172.31.66.68/32 172.31.66.69/32 172.31.66.70/32 172.31.66.71/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (tcp 389), Tcp, 389, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM (DR), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, DR in FRA, DR in FRA, app, , ActiveDirectory, ActiveDirectory DR, False, False, 172.31.66.66/32 172.31.66.67/32 172.31.66.68/32 172.31.66.69/32 172.31.66.70/32 172.31.66.71/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (tcp 445), Tcp, 445, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM (DR), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, DR in FRA, DR in FRA, app, , ActiveDirectory, ActiveDirectory DR, False, False, 172.31.66.66/32 172.31.66.67/32 172.31.66.68/32 172.31.66.69/32 172.31.66.70/32 172.31.66.71/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (udp), Udp, 53  88  123  389  464, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM (DR), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, DR in FRA, DR in FRA, app, , ActiveDirectory, ActiveDirectory DR, False, False, 172.31.66.66/32 172.31.66.67/32 172.31.66.68/32 172.31.66.69/32 172.31.66.70/32 172.31.66.71/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (tcp), Tcp, 25  53  88  135  464  636  3268  3269  5200-10200  16665-16667  24158, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM (DR), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, DR in FRA, DR in FRA, app, , ActiveDirectory, ActiveDirectory DR, False, False, 172.31.66.66/32 172.31.66.67/32 172.31.66.68/32 172.31.66.69/32 172.31.66.70/32 172.31.66.71/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (tcp 389), Tcp, 389, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM (DR), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, DR in FRA, DR in FRA, app, , ActiveDirectory, ActiveDirectory DR, False, False, 172.31.66.66/32 172.31.66.67/32 172.31.66.68/32 172.31.66.69/32 172.31.66.70/32 172.31.66.71/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (tcp 445), Tcp, 445, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM (DR), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, DR in FRA, DR in FRA, app, , ActiveDirectory, ActiveDirectory DR, False, False, 172.31.66.66/32 172.31.66.67/32 172.31.66.68/32 172.31.66.69/32 172.31.66.70/32 172.31.66.71/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (udp), Udp, 53  88  123  389  464, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM (DR), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, DR in FRA, DR in FRA, app, , ActiveDirectory, ActiveDirectory DR, False, False, 172.31.66.66/32 172.31.66.67/32 172.31.66.68/32 172.31.66.69/32 172.31.66.70/32 172.31.66.71/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (tcp), Tcp, 25  53  88  135  464  636  3268  3269  5200-10200  16665-16667  24158, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM (DR), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, DR in FRA, DR in FRA, app, , ActiveDirectory, ActiveDirectory DR, False, False, 172.31.66.66/32 172.31.66.67/32 172.31.66.68/32 172.31.66.69/32 172.31.66.70/32 172.31.66.71/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (tcp 389), Tcp, 389, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM (DR), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, PRD, DR in FRA, DR in FRA, app, , ActiveDirectory, ActiveDirectory DR, False, False, 172.31.66.66/32 172.31.66.67/32 172.31.66.68/32 172.31.66.69/32 172.31.66.70/32 172.31.66.71/32 , Amadeus, BackLog, OSECIAM, ActiveDirectory, ActiveDirectory (tcp 445), Tcp, 445, Services used for identity and access management, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to IAM (DR), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OICSAUTG, Infrastructure, PRD, Legacy DC Erding, ENF - Erding, app, , NTP, NTP PRD, False, False, 172.25.150.23/32 172.25.150.24/32 172.25.150.26/32 172.25.150.27/32 172.25.150.28/32 172.25.150.29/32 172.31.150.6/32 , Amadeus, BackLog, OICSAUTG, Infrastructure, NTP, Udp, 123, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to NTP (ntp), True, False, , BackLog, True, Generated from Matrix Internal app app, , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OICSAUTG, Infrastructure, PRD, Legacy DC Erding, ENF - Erding, app, , NTP, NTP PRD, False, False, 172.25.150.23/32 172.25.150.24/32 172.25.150.26/32 172.25.150.27/32 172.25.150.28/32 172.25.150.29/32 172.31.150.6/32 , Amadeus, BackLog, OICSAUTG, Infrastructure, NTP, Udp, 123, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to NTP (ntp), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OICSAUTG, Infrastructure, PRD, Legacy DC Erding, ENF - Erding, app, , NTP, NTP PRD, False, False, 172.25.150.23/32 172.25.150.24/32 172.25.150.26/32 172.25.150.27/32 172.25.150.28/32 172.25.150.29/32 172.31.150.6/32 , Amadeus, BackLog, OICSAUTG, Infrastructure, NTP, Udp, 123, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to NTP (ntp), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OICSAUTG, Infrastructure, PRD, Legacy DC Erding, ENF - Erding, app, , NTP, NTP PRD, False, False, 172.25.150.23/32 172.25.150.24/32 172.25.150.26/32 172.25.150.27/32 172.25.150.28/32 172.25.150.29/32 172.31.150.6/32 , Amadeus, BackLog, OICSAUTG, Infrastructure, NTP, Udp, 123, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to NTP (ntp), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OPGBSSEC, Splunk_SDL, PRD, Legacy DC Erding, DMZ - Erding, dmz, , Splunk SDL F5, Splunk SDL F5 in DMZ, False, False, 171.17.104.40/32 , Amadeus, BackLog, OPGBSSEC, Splunk_SDL, GSOC syslog farm Erding, Udp, 5140-5180, GSOC syslog farm Erding, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to Splunk SDL F5 (GSOC syslog farm Erding), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OPGBSSEC, Splunk_SDL, PRD, Legacy DC Erding, DMZ - Erding, dmz, , Splunk SDL F5, Splunk SDL F5 in DMZ, False, False, 171.17.104.40/32 , Amadeus, BackLog, OPGBSSEC, Splunk_SDL, GSOC syslog farm Erding, Udp, 5140-5180, GSOC syslog farm Erding, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to Splunk SDL F5 (GSOC syslog farm Erding), True, False, , BackLog, True, Generated from Matrix Internal dmz dmz, , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OPGBSSEC, Splunk_SDL, PRD, Legacy DC Erding, DMZ - Erding, dmz, , Splunk SDL F5, Splunk SDL F5 in DMZ, False, False, 171.17.104.40/32 , Amadeus, BackLog, OPGBSSEC, Splunk_SDL, GSOC syslog farm Erding, Udp, 5140-5180, GSOC syslog farm Erding, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to Splunk SDL F5 (GSOC syslog farm Erding), True, False, , BackLog, True, Generated from Matrix Internal dmz dmz, , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OPGBSSEC, Splunk_SDL, PRD, Legacy DC Erding, DMZ - Erding, dmz, , Splunk SDL F5, Splunk SDL F5 in DMZ, False, False, 171.17.104.40/32 , Amadeus, BackLog, OPGBSSEC, Splunk_SDL, GSOC syslog farm Erding, Udp, 5140-5180, GSOC syslog farm Erding, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to Splunk SDL F5 (GSOC syslog farm Erding), True, False, , BackLog, True, Generated from Matrix Internal dmz dmz, , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OICSAUTG, GlobalDefinitions, PRD, Legacy DC Erding, ENF - Erding, app, , WWW_Proxy, www_proxy, False, False, 194.39.155.10/32 , Amadeus, BackLog, OICSAUTG, GlobalDefinitions, wwwproxy, Tcp, 8080, proxy for internet access, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to wwwproxy, True, False, access internet website thru proxy, BackLog, True, Generated from Matrix Internal app app, , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OICSAUTG, GlobalDefinitions, PRD, Legacy DC Erding, ENF - Erding, app, , WWW_Proxy, www_proxy, False, False, 194.39.155.10/32 , Amadeus, BackLog, OICSAUTG, GlobalDefinitions, wwwproxy, Tcp, 8080, proxy for internet access, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to wwwproxy, True, False, access internet website thru proxy, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OICSAUTG, GlobalDefinitions, PRD, Legacy DC Erding, ENF - Erding, app, , WWW_Proxy, www_proxy, False, False, 194.39.155.10/32 , Amadeus, BackLog, OICSAUTG, GlobalDefinitions, wwwproxy, Tcp, 8080, proxy for internet access, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to wwwproxy, True, False, access internet website thru proxy, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OICSAUTG, GlobalDefinitions, PRD, Legacy DC Erding, ENF - Erding, app, , WWW_Proxy, www_proxy, False, False, 194.39.155.10/32 , Amadeus, BackLog, OICSAUTG, GlobalDefinitions, wwwproxy, Tcp, 8080, proxy for internet access, BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to wwwproxy, True, False, access internet website thru proxy, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OCLOGINF, YALB, PRD, Legacy DC Erding, ENF - Erding, app, , YALB Splunk, YALB Splunk PRD, False, False, 192.168.15.1/32 , Amadeus, BackLog, OCLOGINF, YALB, udp syslog, Udp, 514, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to YALB Splunk PRD (syslog), True, False, , BackLog, True, Generated from Matrix Internal app app, , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OCLOGINF, YALB, PRD, Legacy DC Erding, ENF - Erding, app, , YALB Splunk, YALB Splunk PRD, False, False, 192.168.15.1/32 , Amadeus, BackLog, OCLOGINF, YALB, udp syslog, Udp, 514, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to YALB Splunk PRD (syslog), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OCLOGINF, YALB, PRD, Legacy DC Erding, ENF - Erding, app, , YALB Splunk, YALB Splunk PRD, False, False, 192.168.15.1/32 , Amadeus, BackLog, OCLOGINF, YALB, udp syslog, Udp, 514, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to YALB Splunk PRD (syslog), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OCLOGINF, YALB, PRD, Legacy DC Erding, ENF - Erding, app, , YALB Splunk, YALB Splunk PRD, False, False, 192.168.15.1/32 , Amadeus, BackLog, OCLOGINF, YALB, udp syslog, Udp, 514, , BackLog, OSX02WIN OSTFOP, OSCVMM, Linux to YALB Splunk PRD (syslog), True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OMSSEADP, CrowdStrike, PRD, Legacy DC Erding, ENF - Erding, app, , CrowdStrike, CrowdStrike PRD in Erding, False, False, 172.25.4.13/32 , Amadeus, ProductionIAM, OMSSEADP, CrowdStrike, crowdstrike, Tcp, 135, For security purpose, ProductionIAM, OSX02WIN OSTFOP, OSCVMM, Linux VMs to Crowd-Strike PRD erding, True, False, All Linux vm should be connected to crodstrike for anti-virus and anti-malware, BackLog, True, Generated from Matrix Internal app app, , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OMSSEADP, CrowdStrike, PRD, Legacy DC Erding, ENF - Erding, app, , CrowdStrike, CrowdStrike PRD in Erding, False, False, 172.25.4.13/32 , Amadeus, ProductionIAM, OMSSEADP, CrowdStrike, crowdstrike, Tcp, 135, For security purpose, ProductionIAM, OSX02WIN OSTFOP, OSCVMM, Linux VMs to Crowd-Strike PRD erding, True, False, All Linux vm should be connected to crodstrike for anti-virus and anti-malware, BackLog, True, Generic Infra rule All components to CrowdStrike, Generic Infra Rule 25, 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OMSSEADP, CrowdStrike, PRD, Legacy DC Erding, ENF - Erding, app, , CrowdStrike, CrowdStrike PRD in Erding, False, False, 172.25.4.13/32 , Amadeus, ProductionIAM, OMSSEADP, CrowdStrike, crowdstrike, Tcp, 135, For security purpose, ProductionIAM, OSX02WIN OSTFOP, OSCVMM, Linux VMs to Crowd-Strike PRD erding, True, False, All Linux vm should be connected to crodstrike for anti-virus and anti-malware, BackLog, True, Generic Infra rule All components to CrowdStrike, Generic Infra Rule 25, 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OMSSEADP, CrowdStrike, PRD, Legacy DC Erding, ENF - Erding, app, , CrowdStrike, CrowdStrike PRD in Erding, False, False, 172.25.4.13/32 , Amadeus, ProductionIAM, OMSSEADP, CrowdStrike, crowdstrike, Tcp, 135, For security purpose, ProductionIAM, OSX02WIN OSTFOP, OSCVMM, Linux VMs to Crowd-Strike PRD erding, True, False, All Linux vm should be connected to crodstrike for anti-virus and anti-malware, BackLog, True, Generic Infra rule All components to CrowdStrike, Generic Infra Rule 25, 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OMSSEADP, CrowdStrike, PRD, Internet, Internet, internet, , Internet URL, CrowdStrike URLs, False, False, lfodown01-b.cloudsink.net lfoup01-b.cloudsink.net ts01-b.cloudsink.net , External 1A, ProductionIAM, OICSAUTG, InternetURL, url, Tcp, 1-20  22  24-109  112-136  138  140-142  144-160  162-388  390-444  446-512  515-2048  2050-65535, Generic url service for external http access. To be used only with http/https protocol (URLlist / URLcategory), BackLog, OSX02WIN OSTFOP, OSCVMM, Linux VMs to Crowd-Strike Urls, True, False, All Linux vm should be connected to crodstrike for anti-virus and anti-malware, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OMSSEADP, CrowdStrike, PRD, Internet, Internet, internet, , Internet URL, CrowdStrike URLs, False, False, lfodown01-b.cloudsink.net lfoup01-b.cloudsink.net ts01-b.cloudsink.net , External 1A, ProductionIAM, OICSAUTG, InternetURL, url, Tcp, 1-20  22  24-109  112-136  138  140-142  144-160  162-388  390-444  446-512  515-2048  2050-65535, Generic url service for external http access. To be used only with http/https protocol (URLlist / URLcategory), BackLog, OSX02WIN OSTFOP, OSCVMM, Linux VMs to Crowd-Strike Urls, True, False, All Linux vm should be connected to crodstrike for anti-virus and anti-malware, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OMSSEADP, CrowdStrike, PRD, Internet, Internet, internet, , Internet URL, CrowdStrike URLs, False, False, lfodown01-b.cloudsink.net lfoup01-b.cloudsink.net ts01-b.cloudsink.net , External 1A, ProductionIAM, OICSAUTG, InternetURL, url, Tcp, 1-20  22  24-109  112-136  138  140-142  144-160  162-388  390-444  446-512  515-2048  2050-65535, Generic url service for external http access. To be used only with http/https protocol (URLlist / URLcategory), BackLog, OSX02WIN OSTFOP, OSCVMM, Linux VMs to Crowd-Strike Urls, True, False, All Linux vm should be connected to crodstrike for anti-virus and anti-malware, BackLog, False, , , 
